candidate_name,url,constituency,party,criminal_cases,education,assets,liabilities,net_assets,ac_no,reservations,district,sub_region,filed_itr,declared_pan,serious_criminal_cases,gender,recontest_url,recontest_assets_this,recontest_assets_last,recontest_assets_change,recontest_assets_change_pct,recontest_remarks
Debojit Moran,http://myneta.info/assam2011/candidate.php?candidate_id=457,SADIYA,SS,0,12th Pass,592182,20211,571971,126,GEN,SADIYA,UPPER ASSAM,true,true,false,Male,,,,,,
Deepjyoti Saharia,http://myneta.info/assam2011/candidate.php?candidate_id=683,MAZBAT,AIUDF,0,Graduate,120765,500000,-379235,70,GEN,UDALGURI,NORTH ASSAM,true,true,false,Male,,,,,,
Delwar Hussain,http://myneta.info/assam2011/candidate.php?candidate_id=964,DALGAON,BPF,0,Others,888584,504878,383706,68,GEN,MANGALDOI,NORTH ASSAM,false,true,false,Male,,,,,,
Derhagra Mochahary,http://myneta.info/assam2011/candidate.php?candidate_id=926,TAMULPUR,IND,0,10th Pass,784144,0,784144,58,GEN,NALBARI,LOWER ASSAM,true,true,false,Male,,,,,,
Deva Kanta Ramchiary,http://myneta.info/assam2011/candidate.php?candidate_id=946,UDALGURI (ST),AITC,0,Graduate Professional,3724023,90000,3634023,69,ST,UDALGURI,NORTH ASSAM,true,true,false,Male,,,,,,
Deva Kumar Saikia,http://myneta.info/assam2011/candidate.php?candidate_id=510,NOWGONG,BJP,1,Post Graduate,3924546,75,3924471,86,GEN,NAGAON,CENTRAL ASSAM,true,true,false,Male,,,,,,
Dewan Joynal  Abedin,http://myneta.info/assam2011/candidate.php?candidate_id=798,SALMARA SOUTH,SUCI(C),0,Post Graduate,2813271,32000,2781271,22,GEN,SOUTH SALMARA,LOWER ASSAM,true,true,false,Male,,,,,,
Dhaneswar Basumatary,http://myneta.info/assam2011/candidate.php?candidate_id=336,SOOTEA,IND,0,10th Pass,385232,0,385232,75,GEN,TEZPUR,NORTH ASSAM,false,true,false,Male,,,,,,
Dhani Ram Baro,http://myneta.info/assam2011/candidate.php?candidate_id=893,RANGIA,IND,0,Graduate,401000,0,401000,57,GEN,RANGIA,NORTH ASSAM,true,true,false,Male,,,,,,
Dharmaraj Hazarika,http://myneta.info/assam2011/candidate.php?candidate_id=507,RUPAHIHAT,BJP,0,Graduate,643931,0,643931,85,GEN,NAGAON,CENTRAL ASSAM,true,true,false,Male,,,,,,
Dhirendra Deb Adhikari,http://myneta.info/assam2011/candidate.php?candidate_id=643,GAUHATI EAST,NCP,0,Graduate,11582442,239509,11342933,53,GEN,KAMRUP METRO,LOWER ASSAM,true,true,false,Male,,,,,,
Dhruba Bania,http://myneta.info/assam2011/candidate.php?candidate_id=103,BIHPURIA,BJP,0,Graduate Professional,2615263,266575,2348688,109,GEN,LAKHIMPUR,NORTH ASSAM,true,true,false,Male,,,,,,
Dhrubajyoti Banikya,http://myneta.info/assam2011/candidate.php?candidate_id=562,ABHAYAPURI SOUTH (SC),AGP,0,12th Pass,113580,0,113580,35,SC,NORTH SALMARA,LOWER ASSAM,false,false,false,Male,,,,,,
Dhrubajyoti Gupta,http://myneta.info/assam2011/candidate.php?candidate_id=1063,SILCHAR,AITC,0,Graduate,2759776,0,2759776,9,GEN,SILCHAR,SOUTHERN ASSAM (BARAK VALLEY),false,false,false,Male,,,,,,
Dibakar Bhattacharjee,http://myneta.info/assam2011/candidate.php?candidate_id=36,SILCHAR,AIUDF,0,Post Graduate,73220,0,73220,9,GEN,SILCHAR,SOUTHERN ASSAM (BARAK VALLEY),true,true,false,Male,,,,,,
Diban Deka,http://myneta.info/assam2011/candidate.php?candidate_id=664,BARKHETRI,BJP,0,Graduate,989569,0,989569,60,GEN,NALBARI,LOWER ASSAM,true,true,false,Male,,,,,,
Diganta Kumar Rabha,http://myneta.info/assam2011/candidate.php?candidate_id=568,DUDHNOI (ST),AGP,0,Graduate,2575000,201260,2373740,36,ST,GOALPARA,LOWER ASSAM,false,true,false,Male,,,,,,
Diganta Kumar Saikia,http://myneta.info/assam2011/candidate.php?candidate_id=242,KHUMTAI,AITC,1,10th Pass,5346161,0,5346161,96,GEN,GOLAGHAT,CENTRAL ASSAM,true,true,false,Male,,,,,,
Dilip Baruah,http://myneta.info/assam2011/candidate.php?candidate_id=871,PATACHARKUCHI,IND,0,Post Graduate,203828,0,203828,42,GEN,BAJALI,LOWER ASSAM,false,false,false,Male,,,,,,
Dilip Das,http://myneta.info/assam2011/candidate.php?candidate_id=1017,RAHA (SC),AITC,0,Graduate,86000,0,86000,82,SC,NAGAON,CENTRAL ASSAM,false,false,false,Male,,,,,,
Dilip Moran,http://myneta.info/assam2011/candidate.php?candidate_id=75,DOOM DOOMA,BJP,1,12th Pass,6384598,1862890,4521708,125,GEN,TINSUKIA,UPPER ASSAM,true,true,true,Male,,,,,,
Dilip Saikia,http://myneta.info/assam2011/candidate.php?candidate_id=660,NALBARI,BJP,0,Graduate,1049227,255903,793324,59,GEN,NALBARI,NORTH ASSAM,true,true,false,Male,,,,,,
Dilwar Ahmed,http://myneta.info/assam2011/candidate.php?candidate_id=1020,BATADRABA,NCP,0,Not Given,516659,0,516659,84,GEN,NAGAON,CENTRAL ASSAM,true,true,false,Male,,,,,,
Dilwar Hussain,http://myneta.info/assam2011/candidate.php?candidate_id=125,LAKHIMPUR,AIUDF,0,10th Pass,2119000,0,2119000,111,GEN,LAKHIMPUR,UPPER ASSAM,false,true,false,Male,,,,,,
Dimpal Sonowal,http://myneta.info/assam2011/candidate.php?candidate_id=91,DHEMAJI,AIFB,0,10th Pass,63200,0,63200,113,ST,DHEMAJI,UPPER ASSAM,false,false,false,Male,,,,,,
Dinesh Bhilwaria,http://myneta.info/assam2011/candidate.php?candidate_id=228,SARUPATHAR,BJP,0,Graduate,988073,0,988073,94,GEN,DHANSIRI,CENTRAL ASSAM,true,true,false,Male,,,,,,
Dinesh Prasad Goala,http://myneta.info/assam2011/candidate.php?candidate_id=44,LAKHIPUR,INC,0,Post Graduate,18495751,5077870,13417881,13,GEN,SILCHAR,SOUTHERN ASSAM (BARAK VALLEY),true,true,false,Male,http://myneta.info/assam2011/index.php?action=affidavitComparison&myneta_folder2=assam2006&id1=44&id2=33,18495751,7799495,10696256,137%,
Dinesh Sarkar,http://myneta.info/assam2011/candidate.php?candidate_id=563,ABHAYAPURI SOUTH (SC),BJP,0,Graduate,188000,25000,163000,35,SC,NORTH SALMARA,LOWER ASSAM,true,true,false,Male,,,,,,
Dip Borbora,http://myneta.info/assam2011/candidate.php?candidate_id=231,SARUPATHAR,IND,0,8th Pass,24166382,6448952,17717430,94,GEN,DHANSIRI,CENTRAL ASSAM,true,true,false,Male,,,,,,
Dipika Dutta,http://myneta.info/assam2011/candidate.php?candidate_id=930,NALBARI,IND,0,Post Graduate,7329333,124000,7205333,59,GEN,NALBARI,NORTH ASSAM,true,true,false,Female,,,,,,
Dipu Ranjan Makrari,http://myneta.info/assam2011/candidate.php?candidate_id=275,TINGKHONG,BJP,1,Graduate,2050000,0,2050000,119,GEN,DIBRUGARH,UPPER ASSAM,true,true,false,Male,,,,,,
Ditumoni Gogoi,http://myneta.info/assam2011/candidate.php?candidate_id=1041,KALIABOR,CPI(ML)(L),0,10th Pass,204700,0,204700,89,GEN,KALIABOR,CENTRAL ASSAM,false,false,false,Male,,,,,,
Dr. Aditya Langthasa,http://myneta.info/assam2011/candidate.php?candidate_id=524,HOJAI,AIUDF,0,Graduate Professional,4520453,1003993,3516460,91,GEN,HOJAI,CENTRAL ASSAM,true,true,false,Male,http://myneta.info/assam2011/index.php?action=affidavitComparison&myneta_folder2=assam2006&id1=524&id2=177,4520453,989696,3530757,357%,Age Difference=7  Party in last election was AUDF
Dr. Ardhendu Kr. Dey,http://myneta.info/assam2011/candidate.php?candidate_id=522,HOJAI,INC,0,Graduate Professional,20747379,4143304,16604075,91,GEN,HOJAI,CENTRAL ASSAM,true,true,false,Male,,,,,,
Dr. Debamoy Sanyal,http://myneta.info/assam2011/candidate.php?candidate_id=479,DHUBRI,BJP,0,Graduate Professional,11053028,230388,10822640,23,GEN,DHUBRI,LOWER ASSAM,true,true,false,Male,,,,,,
Dr. Durlav Chandra Chamua,http://myneta.info/assam2011/candidate.php?candidate_id=509,NOWGONG,INC,0,Graduate Professional,8843024,0,8843024,86,GEN,NAGAON,CENTRAL ASSAM,true,true,false,Male,,,,,,
Dr. Idris Ali,http://myneta.info/assam2011/candidate.php?candidate_id=501,DHING,INC,0,Doctorate,3130455,959966,2170489,83,GEN,NAGAON,CENTRAL ASSAM,true,true,false,Male,,,,,,
Dr. Kamala Kanta Kalita,http://myneta.info/assam2011/candidate.php?candidate_id=625,CHAYGAON,AGP,0,Graduate Professional,18227576,1111330,17116246,49,GEN,KAMRUP,LOWER ASSAM,true,true,false,Male,http://myneta.info/assam2011/index.php?action=affidavitComparison&myneta_folder2=assam2006&id1=625&id2=115,18227576,12393204,5834372,47%,
Dr. Manoranjan Das,http://myneta.info/assam2011/candidate.php?candidate_id=611,BHABANIPUR,AGP,0,Doctorate,2134319,1466638,667681,41,GEN,BAJALI,LOWER ASSAM,true,true,false,Male,http://myneta.info/assam2011/index.php?action=affidavitComparison&myneta_folder2=assam2006&id1=611&id2=3,2134319,255172,1879147,736%,Age Difference=7
Dr. Moloya Barman,http://myneta.info/assam2011/candidate.php?candidate_id=613,PATACHARKUCHI,INC,0,Doctorate,10453299,592392,9860907,42,GEN,BAJALI,LOWER ASSAM,true,true,false,Female,http://myneta.info/assam2011/index.php?action=affidavitComparison&myneta_folder2=assam2006&id1=613&id2=5,10453299,5830000,4623299,79%,Age Difference=8 PAN is Different
Dr. Motiur Rahman Mondal,http://myneta.info/assam2011/candidate.php?candidate_id=476,MANKACHAR,INC,0,Post Graduate,4093453,522411,3571042,21,GEN,SOUTH SALMARA,LOWER ASSAM,true,true,false,Male,http://myneta.info/assam2011/index.php?action=affidavitComparison&myneta_folder2=assam2006&id1=476&id2=51,4093453,2177574,1915879,88%,PAN was missing last time Party in last election was IND
Dr. Nazrul Islam,http://myneta.info/assam2011/candidate.php?candidate_id=708,LAHARIGHAT,INC,0,Graduate Professional,25878366,4735000,21143366,81,GEN,MORIGAON,CENTRAL ASSAM,true,true,false,Male,http://myneta.info/assam2011/index.php?action=affidavitComparison&myneta_folder2=assam2006&id1=708&id2=171,25878366,12159770,13718596,113%,
Dr. Paramananda Sonowal,http://myneta.info/assam2011/candidate.php?candidate_id=88,DHEMAJI,AGP,0,Doctorate,1650000,0,1650000,113,ST,DHEMAJI,UPPER ASSAM,true,true,false,Male,,,,,,
Dr. Parul Saikia,http://myneta.info/assam2011/candidate.php?candidate_id=918,GAUHATI WEST,AITC,0,Doctorate,6794753,0,6794753,54,GEN,KAMRUP METRO,LOWER ASSAM,true,true,false,Female,,,,,,
Dr. Rumi Nath,http://myneta.info/assam2011/candidate.php?candidate_id=48,BARKHOLA,INC,0,Graduate Professional,1356529,365014,991515,14,GEN,SILCHAR,SOUTHERN ASSAM (BARAK VALLEY),true,true,false,Female,http://myneta.info/assam2011/index.php?action=affidavitComparison&myneta_folder2=assam2006&id1=48&id2=35,1356529,58000,1298529,2239%,Party in last election was BJP
Dr. Zoii Nath Sarmah,http://myneta.info/assam2011/candidate.php?candidate_id=962,SIPAJHAR,IND,0,Doctorate,40643139,65000,40578139,66,GEN,MANGALDOI,NORTH ASSAM,true,true,false,Male,,,,,,
Dulal Chandra Ghosh,http://myneta.info/assam2011/candidate.php?candidate_id=571,GOALPARA EAST,INC,0,Graduate,12432180,808944,11623236,37,GEN,GOALPARA,LOWER ASSAM,true,true,false,Male,http://myneta.info/assam2011/index.php?action=affidavitComparison&myneta_folder2=assam2006&id1=571&id2=81,12432180,521464,11910716,2284%,Age Difference=7 PAN was missing last time Party in last election was NCP
Dulen Nayak,http://myneta.info/assam2011/candidate.php?candidate_id=211,MORIANI,AGP,0,12th Pass,1270000,0,1270000,101,GEN,TITABOR,UPPER ASSAM,true,true,false,Male,,,,,,
Durga Bhumij,http://myneta.info/assam2011/candidate.php?candidate_id=81,DOOM DOOMA,IND,0,Graduate,6537139,2030528,4506611,125,GEN,TINSUKIA,UPPER ASSAM,true,true,false,Male,,,,,,
Dwijamani Singha,http://myneta.info/assam2011/candidate.php?candidate_id=47,LAKHIPUR,AGP,0,Graduate,1491000,1000000,491000,13,GEN,SILCHAR,SOUTHERN ASSAM (BARAK VALLEY),false,true,false,Male,,,,,,
Dwijamani Sinha,http://myneta.info/assam2011/candidate.php?candidate_id=467,SONAI,IND,0,10th Pass,50000,50000,0,10,GEN,SILCHAR,SOUTHERN ASSAM (BARAK VALLEY),false,false,false,Male,,,,,,
Dwipen Pathak,http://myneta.info/assam2011/candidate.php?candidate_id=880,HAJO,AITC,3,Graduate,55510107,9763829,45746278,55,GEN,KAMRUP,LOWER ASSAM,true,true,true,Male,,,,,,
Ekbal Hussain,http://myneta.info/assam2011/candidate.php?candidate_id=394,KARIMGANJ SOUTH,AITC,1,Graduate,2964621,0,2964621,4,GEN,KARIMGANJ,SOUTHERN ASSAM (BARAK VALLEY),true,true,false,Male,,,,,,
Elbarth Marak,http://myneta.info/assam2011/candidate.php?candidate_id=846,GOALPARA EAST,IND,0,8th Pass,858000,0,858000,37,GEN,GOALPARA,LOWER ASSAM,false,true,false,Male,,,,,,
Emmanuel Mosahary,http://myneta.info/assam2011/candidate.php?candidate_id=924,TAMULPUR,BPF,0,Post Graduate,6089909,0,6089909,58,GEN,NALBARI,LOWER ASSAM,true,true,false,Male,,,,,,
Fahar Uddin Ali Ahmed,http://myneta.info/assam2011/candidate.php?candidate_id=23,BADARPUR,NCP,0,Others,18000,0,18000,5,GEN,KARIMGANJ,SOUTHERN ASSAM (BARAK VALLEY),false,true,false,Male,,,,,,
Faizan Nessa,http://myneta.info/assam2011/candidate.php?candidate_id=858,SORBHOG,IND,0,8th Pass,120600,0,120600,40,GEN,BARPETA,LOWER ASSAM,false,false,false,Female,,,,,,
Faizul Haque,http://myneta.info/assam2011/candidate.php?candidate_id=802,DHUBRI,AITC,0,5th Pass,837130,0,837130,23,GEN,DHUBRI,LOWER ASSAM,true,true,false,Male,,,,,,
Farook Rahman Khan,http://myneta.info/assam2011/candidate.php?candidate_id=710,LAHARIGHAT,AIUDF,0,Post Graduate,579375,0,579375,81,GEN,MORIGAON,CENTRAL ASSAM,true,true,false,Male,,,,,,
Fidel Choudhury,http://myneta.info/assam2011/candidate.php?candidate_id=462,SONAI,AIFB,0,10th Pass,39200,0,39200,10,GEN,SILCHAR,SOUTHERN ASSAM (BARAK VALLEY),false,true,false,Male,,,,,,
Florence G. Momin,http://myneta.info/assam2011/candidate.php?candidate_id=569,DUDHNOI (ST),AIUDF,0,8th Pass,1923500,800000,1123500,36,ST,GOALPARA,LOWER ASSAM,false,false,false,Male,,,,,,
Fuzail Ahmed Laskar,http://myneta.info/assam2011/candidate.php?candidate_id=468,SONAI,IND,0,12th Pass,41000,0,41000,10,GEN,SILCHAR,SOUTHERN ASSAM (BARAK VALLEY),false,true,false,Male,,,,,,
G.M.C. Sahab Uddin Ahmed,http://myneta.info/assam2011/candidate.php?candidate_id=1096,KATIGORAH,IND,1,12th Pass,829700,935000,-105300,15,GEN,SILCHAR,SOUTHERN ASSAM (BARAK VALLEY),true,true,false,Male,,,,,,
Gajendra Barman,http://myneta.info/assam2011/candidate.php?candidate_id=554,BIJNI,CPI(M),0,Post Graduate,344250,177400,166850,33,GEN,BIJNI,LOWER ASSAM,false,false,false,Male,,,,,,
Galib Islam,http://myneta.info/assam2011/candidate.php?candidate_id=528,MANKACHAR,AIUDF,1,10th Pass,16017309,697400,15319909,21,GEN,SOUTH SALMARA,LOWER ASSAM,true,true,false,Male,,,,,,
Ganesh Pradhan,http://myneta.info/assam2011/candidate.php?candidate_id=118,NAOBAICHA,IND,0,12th Pass,505066,0,505066,110,GEN,LAKHIMPUR,UPPER ASSAM,true,true,false,Male,,,,,,
Gautam Bora,http://myneta.info/assam2011/candidate.php?candidate_id=503,BATADRABA,INC,0,Graduate,9671873,1839715,7832158,84,GEN,NAGAON,CENTRAL ASSAM,true,true,false,Male,http://myneta.info/assam2011/index.php?action=affidavitComparison&myneta_folder2=assam2006&id1=503&id2=191,9671873,3658187,6013686,164%,PAN is Different
Gautam Roy,http://myneta.info/assam2011/candidate.php?candidate_id=27,KATLICHERRA,INC,0,12th Pass,13962322,902196,13060126,7,GEN,HAILAKANDI,SOUTHERN ASSAM (BARAK VALLEY),true,true,false,Male,http://myneta.info/assam2011/index.php?action=affidavitComparison&myneta_folder2=assam2006&id1=27&id2=97,13962322,3779810,10182512,269%,Age Difference=10
George Millick,http://myneta.info/assam2011/candidate.php?candidate_id=367,DIPHU,IND,0,12th Pass,3359805,82336,3277469,19,ST,DIPHU,HILL DISTRICTS (DIMA HASAO AND KARBI ANGLONG),false,false,false,Male,,,,,,
Ghana Buragohain,http://myneta.info/assam2011/candidate.php?candidate_id=122,LAKHIMPUR,INC,0,12th Pass,4441287,0,4441287,111,GEN,LAKHIMPUR,UPPER ASSAM,true,true,false,Male,http://myneta.info/assam2011/index.php?action=affidavitComparison&myneta_folder2=assam2006&id1=122&id2=163,4441287,2703809,1737478,64%,PAN was missing last time
Ghanashyam Kalita,http://myneta.info/assam2011/candidate.php?candidate_id=618,RANGIA,INC,0,Graduate,3328683,0,3328683,57,GEN,RANGIA,NORTH ASSAM,true,true,false,Male,,,,,,
Ghanashyam Munda,http://myneta.info/assam2011/candidate.php?candidate_id=261,LAHOWAL,CPI(ML)(L),0,10th Pass,12000,0,12000,117,GEN,DIBRUGARH,UPPER ASSAM,false,false,false,Male,,,,,,
Gholam Saruwar,http://myneta.info/assam2011/candidate.php?candidate_id=603,SARUKHETRI,CPI(M),0,Post Graduate,290709,0,290709,46,GEN,BARPETA,LOWER ASSAM,false,true,false,Male,,,,,,
Gias Uddin Laskar,http://myneta.info/assam2011/candidate.php?candidate_id=434,KATLICHERRA,IND,0,Others,60000,0,60000,7,GEN,HAILAKANDI,SOUTHERN ASSAM (BARAK VALLEY),false,false,false,Male,,,,,,
Gias Uddin Mazumder,http://myneta.info/assam2011/candidate.php?candidate_id=419,HAILAKANDI,IND,0,Graduate Professional,1140000,0,1140000,6,GEN,HAILAKANDI,SOUTHERN ASSAM (BARAK VALLEY),true,true,false,Male,,,,,,
Giasuddin Ahmed,http://myneta.info/assam2011/candidate.php?candidate_id=811,BILASIPARA WEST,CPI,0,Graduate Professional,1129112,79000,1050112,26,GEN,BILASIPARA,LOWER ASSAM,true,true,false,Male,,,,,,
Girindra Kumar Baruah,http://myneta.info/assam2011/candidate.php?candidate_id=508,NOWGONG,AGP,0,Post Graduate,13196871,0,13196871,86,GEN,NAGAON,CENTRAL ASSAM,true,true,false,Male,http://myneta.info/assam2011/index.php?action=affidavitComparison&myneta_folder2=assam2006&id1=508&id2=187,13196871,2540012,10656859,420%,
Girindra Mallik,http://myneta.info/assam2011/candidate.php?candidate_id=40,DHOLAI,INC,0,Graduate Professional,53377,0,53377,11,SC,SILCHAR,SOUTHERN ASSAM (BARAK VALLEY),true,true,false,Male,,,,,,
Gitanjali Deka,http://myneta.info/assam2011/candidate.php?candidate_id=1031,NOWGONG,IND,0,Graduate,192000,0,192000,86,GEN,NAGAON,CENTRAL ASSAM,false,false,false,Female,,,,,,
Gobinda Ch. Langthasa,http://myneta.info/assam2011/candidate.php?candidate_id=55,HALFLONG,INC,0,Graduate,4333252,0,4333252,16,ST,N. C. HILLS,HILL DISTRICTS (DIMA HASAO AND KARBI ANGLONG),false,false,false,Male,http://myneta.info/assam2011/index.php?action=affidavitComparison&myneta_folder2=assam2006&id1=55&id2=173,4333252,3009712,1323540,44%,
Gobinda Das,http://myneta.info/assam2011/candidate.php?candidate_id=905,DISPUR,IND,0,8th Pass,1090379,0,1090379,52,GEN,KAMRUP METRO,LOWER ASSAM,true,true,false,Male,,,,,,
Golo Rahman,http://myneta.info/assam2011/candidate.php?candidate_id=844,GOALPARA EAST,IND,1,8th Pass,1571100,0,1571100,37,GEN,GOALPARA,LOWER ASSAM,false,true,true,Male,,,,,,
Gongaram Koul,http://myneta.info/assam2011/candidate.php?candidate_id=287,CHABUA,CPI(ML)(L),0,Graduate,91894,0,91894,121,GEN,DIBRUGARH,UPPER ASSAM,false,false,false,Male,,,,,,
Gopal Pradhan,http://myneta.info/assam2011/candidate.php?candidate_id=453,SADIYA,BJP,0,Graduate,3458505,1993505,1465000,126,GEN,SADIYA,UPPER ASSAM,true,true,false,Male,,,,,,
Gopi Nath Das,http://myneta.info/assam2011/candidate.php?candidate_id=624,BOKO,AIUDF,0,Graduate,6572597,0,6572597,48,SC,KAMRUP,LOWER ASSAM,true,true,false,Male,,,,,,
Gopinath Goyary,http://myneta.info/assam2011/candidate.php?candidate_id=840,SIDLI (ST),IND,0,10th Pass,1689365,180000,1509365,31,ST,KOKRAJHAR,LOWER ASSAM,true,true,false,Male,,,,,,
Gulakhtara Begum,http://myneta.info/assam2011/candidate.php?candidate_id=534,BILASIPARA EAST,AIUDF,0,Post Graduate,213863,0,213863,27,GEN,BILASIPARA,LOWER ASSAM,false,false,false,Female,,,,,,
Gulam Mustafa Choudhury,http://myneta.info/assam2011/candidate.php?candidate_id=422,HAILAKANDI,IND,0,Others,1206165,0,1206165,6,GEN,HAILAKANDI,SOUTHERN ASSAM (BARAK VALLEY),true,true,false,Male,,,,,,
Guneswar Das,http://myneta.info/assam2011/candidate.php?candidate_id=500,RAHA (SC),AIUDF,0,10th Pass,4948064,434685,4513379,82,SC,NAGAON,CENTRAL ASSAM,true,true,false,Male,http://myneta.info/assam2011/index.php?action=affidavitComparison&myneta_folder2=assam2006&id1=500&id2=175,4948064,338304,4609760,1363%,PAN was missing last time Party in last election was AUDF
Gunindra Nath Das,http://myneta.info/assam2011/candidate.php?candidate_id=587,BARPETA,AGP,0,Graduate,9011967,220217,8791750,43,GEN,BARPETA,LOWER ASSAM,true,true,false,Male,http://myneta.info/assam2011/index.php?action=affidavitComparison&myneta_folder2=assam2006&id1=587&id2=7,9011967,3135600,5876367,187%,
Gyananath Mili,http://myneta.info/assam2011/candidate.php?candidate_id=131,DHAKUAKHANA,CPI(M),0,Post Graduate,2600,0,2600,112,ST,DHAKUAKHANA,UPPER ASSAM,false,false,false,Male,,,,,,
Habibar Rahman,http://myneta.info/assam2011/candidate.php?candidate_id=783,ABHAYAPURI NORTH,NCP,1,Post Graduate,756645,133000,623645,34,GEN,NORTH SALMARA,LOWER ASSAM,false,false,false,Male,,,,,,
Habul Chakraborty,http://myneta.info/assam2011/candidate.php?candidate_id=296,DHEKIAJULI,INC,0,10th Pass,6587215,2885990,3701225,71,GEN,TEZPUR,NORTH ASSAM,true,true,false,Male,,,,,,
Hafiz Bashir Ahmed,http://myneta.info/assam2011/candidate.php?candidate_id=532,BILASIPARA WEST,AIUDF,0,Post Graduate,3625182,365014,3260168,26,GEN,BILASIPARA,LOWER ASSAM,true,true,false,Male,http://myneta.info/assam2011/index.php?action=affidavitComparison&myneta_folder2=assam2006&id1=532&id2=61,3625182,1200526,2424656,202%,Party in last election was AUDF
Haidar Hussain Choudhury,http://myneta.info/assam2011/candidate.php?candidate_id=1073,UDHARBOND,CPI(ML)(L),1,10th Pass,475979,141700,334279,12,GEN,SILCHAR,SOUTHERN ASSAM (BARAK VALLEY),true,true,false,Male,,,,,,
Haren Gogoi,http://myneta.info/assam2011/candidate.php?candidate_id=780,BIJNI,AITC,0,Graduate,6660744,0,6660744,33,GEN,BIJNI,LOWER ASSAM,true,true,false,Male,,,,,,
Harendra Nath Saikia,http://myneta.info/assam2011/candidate.php?candidate_id=290,CHABUA,NCP,0,12th Pass,2141392,0,2141392,121,GEN,DIBRUGARH,UPPER ASSAM,true,true,false,Male,,,,,,
Hariqul Islam,http://myneta.info/assam2011/candidate.php?candidate_id=1023,BATADRABA,SP,0,Graduate Professional,3591824,531250,3060574,84,GEN,NAGAON,CENTRAL ASSAM,true,true,false,Male,,,,,,
Hasina Ahmed,http://myneta.info/assam2011/candidate.php?candidate_id=919,GAUHATI WEST,All India Minorities Front,0,10th Pass,525227,200000,325227,54,GEN,KAMRUP METRO,LOWER ASSAM,true,true,false,Female,,,,,,
Hatem Ali  Choudhury,http://myneta.info/assam2011/candidate.php?candidate_id=814,BILASIPARA WEST,AITC,0,12th Pass,13273111,450000,12823111,26,GEN,BILASIPARA,LOWER ASSAM,true,true,false,Male,,,,,,
Hazi Fakar Uddin,http://myneta.info/assam2011/candidate.php?candidate_id=415,BADARPUR,AITC,0,8th Pass,22365800,19500,22346300,5,GEN,KARIMGANJ,SOUTHERN ASSAM (BARAK VALLEY),true,true,false,Male,,,,,,
Helal Uddin Choudhury,http://myneta.info/assam2011/candidate.php?candidate_id=22,BADARPUR,AIUDF,0,Post Graduate,758825,0,758825,5,GEN,KARIMGANJ,SOUTHERN ASSAM (BARAK VALLEY),true,true,false,Male,,,,,,
Hem Kanta Mazumdar,http://myneta.info/assam2011/candidate.php?candidate_id=1038,SAMAGURI,IND,0,8th Pass,107500,0,107500,88,GEN,NAGAON,CENTRAL ASSAM,false,true,false,Male,,,,,,
Hemanga Thakuria,http://myneta.info/assam2011/candidate.php?candidate_id=631,PALASBARI,BJP,1,Post Graduate,4393000,1050000,3343000,50,GEN,KAMRUP,LOWER ASSAM,true,true,false,Male,,,,,,
Hemanta Kalita,http://myneta.info/assam2011/candidate.php?candidate_id=217,TEOK,AGP,0,Graduate,7990000,140000,7850000,102,GEN,JORHAT,UPPER ASSAM,true,true,false,Male,,,,,,
Hemanta Talukdar,http://myneta.info/assam2011/candidate.php?candidate_id=655,GAUHATI WEST,INC,0,Not Given,37315103,729083,36586020,54,GEN,KAMRUP METRO,LOWER ASSAM,true,true,false,Male,,,,,,
Hemkanta Miri,http://myneta.info/assam2011/candidate.php?candidate_id=85,DHEMAJI,SUCI(C),0,Graduate Professional,10000,0,10000,113,ST,DHEMAJI,UPPER ASSAM,false,false,false,Male,,,,,,
Hifjur Rahman,http://myneta.info/assam2011/candidate.php?candidate_id=408,KARIMGANJ SOUTH,IND,0,5th Pass,759300,0,759300,4,GEN,KARIMGANJ,SOUTHERN ASSAM (BARAK VALLEY),false,false,false,Male,,,,,,
Hifjur Rahman Barbhuiya,http://myneta.info/assam2011/candidate.php?candidate_id=1091,BARKHOLA,IND,0,12th Pass,60000,0,60000,14,GEN,SILCHAR,SOUTHERN ASSAM (BARAK VALLEY),false,false,false,Male,,,,,,
Hifzur Rahman,http://myneta.info/assam2011/candidate.php?candidate_id=343,BISWANATH,AIUDF,0,10th Pass,41100,0,41100,76,GEN,BISWANATH CHARIALI,NORTH ASSAM,false,true,false,Male,,,,,,
Hilal Uddin Mazumder,http://myneta.info/assam2011/candidate.php?candidate_id=432,HAILAKANDI,IND,0,8th Pass,120000,0,120000,6,GEN,HAILAKANDI,SOUTHERN ASSAM (BARAK VALLEY),false,false,false,Male,,,,,,
Himangshu Das,http://myneta.info/assam2011/candidate.php?candidate_id=438,KATLICHERRA,IND,0,10th Pass,431366,0,431366,7,GEN,HAILAKANDI,SOUTHERN ASSAM (BARAK VALLEY),false,false,false,Male,,,,,,
Himanta Biswa Sarma,http://myneta.info/assam2011/candidate.php?candidate_id=651,JALUKBARI,INC,0,Doctorate,30645893,8793556,21852337,51,GEN,KAMRUP METRO,LOWER ASSAM,true,true,false,Male,http://myneta.info/assam2011/index.php?action=affidavitComparison&myneta_folder2=assam2006&id1=651&id2=125,30645893,10230923,20414970,200%,
Hiranya Bora,http://myneta.info/assam2011/candidate.php?candidate_id=334,SOOTEA,INC,0,Graduate,15652945,1366620,14286325,75,GEN,TEZPUR,NORTH ASSAM,true,true,false,Male,,,,,,
